MedicationID,MedicationName,MedicationNDC,MedicationFormularyCode,Ingredients
a2cb1ea2-9893-52bb-a73f-e38bbabde584,Vaseline,,,
a2cb640a-3255-5ea9-859b-1ceec4ac3652,Silver Sulfadiazine 1% Cream,49884060036,SILV1C,
a2cc1b4a-d95c-5f32-90a9-a704b3220016,LeVETiracetam,50474000148,LEVE100L,
a2cc9d6f-061a-5c90-ad14-90c004f64700,Dicyclomine,54569041702,DICL10,
a2cd9372-ff23-57ff-a1c0-7724cd291435,Darvocet-N 100,,,
a2d0e403-84c5-5ae9-a5aa-16f17c0ac236,,,,"Medication/89bbcfa6-ef72-55a3-a995-326157998633, Medication/bcf825ca-f059-5c24-9312-a7c472060283, Medication/b04e8c66-a534-56d7-b6a2-7c8b89987a94"
a2d2fe18-af2b-537e-a483-5fd720341e9b,AccoLATE,00310040260,ZAFI20,
a2d398c6-fceb-54d0-bdc1-04b61c873480,Mycophenolate ,00004026129,MYCO1000L,
a2d717c3-e36b-5d3a-9d29-72984dd93a24,Simethicone,63739022510,SIME80,
a2d88e9c-035d-5629-bed7-c6e034266f90,Perforomist 20mcg/2ml,,,
a2db0078-a7d8-5923-9218-71cb51567055,,,,"Medication/2d30eaa2-7730-5d7f-8633-deeb0544679b, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
a2de669c-1f7b-59ca-951d-29f145ae535c,Defibrotide *NF*,68727080001,DEFIB80I,
a2dfa929-7e08-5125-a856-34c785c6cbfa,lesc,00078017605,FLUV20,
a2e51583-e077-5555-bc87-800ea3006224,,,,"Medication/a42bc765-9411-57d6-8e14-0401efcb6539, Medication/e0c84750-ce7e-5d5c-88f6-e950bed057b2"
a2e7d43e-d884-558a-80e8-8c3919d34dee,,,,"Medication/2d6704a2-d2a0-572a-8c1d-f8dc16fed0ea, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
a2e7fa20-a9f5-55d9-9f0f-334b571a5379,Dilantin,66689003650,PHENY100L,
a2eacc96-d69c-538e-8fb2-02d35ad16508,Victoza (Litaglutide) ,,,
a2ec3d97-0d8d-5c3b-afe9-9e5b80342f3f,CycloSPORINE (Sandimmune),00574086610,CSA50I,
a2ec98f7-b9a5-5f88-a02d-5fe3978f453b,Combigan 0.2-0.5%,,,
a2f0488c-df02-5251-9bda-be9711b77d98,Sulfameth/Trimethoprim DS,68084023001,BACTDS,
a2fe022d-1c80-5b15-941a-6905dee8d1f6,Cosopt (PF),24208048610,COSO10O,
a2feb85c-e167-57cc-a36e-5ae98dbd9b2d,Stalevo 150,,,
a2ff3d74-def5-594c-8a58-289bacf81a05,Trihexyphenidyl HCl,51079011520,TRIH2,
a300726a-0895-560b-b075-a0650b2e4ec5,MethylPREDNISolone,00009004902,MPRED2,
a300ec45-3355-5285-b3f9-5bd6e46892a5,sunitinib,00069055038,SUNI12.5,
a3029828-0ae5-5335-9154-f4f32db00506,Victoza (LIRAGLUTIDE),,,
a3037844-3c8c-56f1-bb3e-53e4b967fcaa,Albumin ,68516521402,ALBU5500,
a303d8bd-8868-542d-b2c6-52a6ac00dcd7,Desloratadine,,,
a305dc7b-aaa3-52b4-a42e-92fa076608bc,Epinephrine,,EPI1I,
a308bfb3-a779-57e5-9713-a5bb12509588,Deferoxamine (DFO),00409233725,DEFE2000I,
a3093af5-11e1-5290-b70c-35ecb47ab66f,Hyoscyamine,58177025504,LEVS125,
a30aaa16-6748-5976-ad7a-20b498114397,budes,00186198904,BUDE0.5,
a30b16a6-b75a-5b48-a953-23346664e94b,Halls Cough Drops,,,
a30bde55-e51b-5378-9cbe-09cb29aefc51,,,,"Medication/86780e94-6d71-5e6f-ad2e-db57cbeef187, Medication/dfa3e629-cca3-5e3b-849e-81f5c920b991"
a30c58db-9427-592b-a50e-eeec5cd8b8d8,,,,"Medication/209a8aa7-6373-5213-abe3-a282191f2245, Medication/d323a54d-4316-55d9-8acc-8776e241d481"
a30e7723-5faa-56ef-99eb-ada2f7554797,Liothyronine/Levothyroxine,,,
a31200f0-d706-5352-8c46-3515883aaf25,Phenytoin,00143988225,PHEN100I,
a317456e-9792-50df-8afb-5cc12ae8f0a4,Zyflo CR,68734071010,ZILE600CR,
a31845b8-8ff0-5227-9cc4-9b659444cc1a,Bisaco,00182853489,BISA5,
a31a6471-a666-5caa-b548-88ce025de0a3,mycophen,00078038566,MYFO180,
a3207225-2ea0-58bf-8ee1-714b985a66fc,Leucovorin Calcium,63323071050,LEUC100I,
a320d33b-2680-54b6-bccd-dfd1c3782148,Benadryl Allergy,00904530661,DIPH25,
a322dcc0-1c67-5601-b039-d9198bb568c2,,,,"Medication/487b636b-9ab8-5cca-8752-38d138be21d2, Medication/ae93da94-32c1-5b6a-acdf-f60b4c6e4834"
a323ed13-a3d0-552d-8762-99ac2d9e1783,,,,"Medication/b1bd3963-d3f0-5ee8-97ea-658ecf013f45, Medication/531dbc58-2606-5f67-81bc-e92016b279d3, Medication/e45a3928-eff8-5a94-9c16-99991b0fb4b5"
a3253bf7-e521-5d6f-abbc-c7b08d50fc3c,Losartan Potassium,00006095228,COZAA50,
a32b13fb-a314-56f1-a0f6-058d465c1628,deferasirox Jadenu,,,
a32b3400-d196-5a7e-b9a5-76bb7dfa0c70,,,,"Medication/b1bd3963-d3f0-5ee8-97ea-658ecf013f45, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
a32b8db7-a29e-5c59-b1a8-1e20bdc5a6c6,Dorzolamide-Timolol,50383023310,COSO10O,
a32ccbcc-2024-552a-b184-278596f84996,Tessa,58177009111,BENZ100,
a3301f9b-1a20-5e46-939b-3d15c3927817,Citracal Regular,,,
a3321021-e9e7-58a1-ac3e-1a25a4e5ee4c,Hizentra Immune Globulin,,,
a332d4dc-5805-5074-a020-0bcfdc453445,oxybutynin chloride,17314850101,OXYB10XL,
a33422a7-1208-51a3-bfc9-adde9d31d0b8,Dabigatran Etexilate,00597014960,DABI75,
a3342f1b-5827-518d-8234-cbd5e898a2bb,Opsumit,,,
a335d4a9-ead9-5935-849c-95e48105f082,brinz,00065027510,BRIN1E,
a3377674-ddf5-52d9-8c2c-a05512955ce8,Synthroid (levothyroxine),,,
a33988ce-8f78-5331-918b-44336537f8b9,Iso-Osmotic Dextrose,,DUPLEX50,
a33a9b14-e7e1-54d4-90a7-8e1d65358766,praziquantel,50419074701,PRAZ600,
a33ad410-2f33-5f3f-8001-ca5718e752d7,atomoxetine,,,
a33d6a26-464f-5a41-aa74-b14d08a70257,Oxybutynin Chloride,17314850101,OXYB10XL,
a3408c1e-0e12-58e0-a20d-d8da89d79e78,,,,"Medication/58f63e70-869b-5e25-b306-95294ba32f3f, Medication/bca40245-4fa9-59e6-b766-5d45e79f7b9c"
a3417099-3a62-598e-be87-fb511e303685,,,,"Medication/489a63da-fb6f-5de5-905d-1befa61e4573, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
a342c734-9b0c-5975-a395-5afdd45a7858,,,,"Medication/3e015c79-19ec-5bdd-ad8d-fc0718cbe702, Medication/3463eaec-35b1-513b-bb59-95203585a8d7"
a3472d70-fc64-556b-9409-1b0a073b4de7,Takhzyro,,,
a347cfb4-c704-51f5-8fff-2fd8ad2fba5e,,,,"Medication/fe9569b0-c1cc-53d8-94b8-4c1f58eaad07, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
a3483c60-0410-58a0-be90-5ea4ed75e542,,,,"Medication/e00f13a2-3001-5a2a-8f0c-f45ae5be2d9e, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
a34a7866-6937-5191-9020-21c7474ad2df,,,,"Medication/d69867b0-f382-54cb-b312-8bf7baf6eba3, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
a34e5b83-f8a6-57cb-aec2-4dd6d34c3937,ValGANCIclovir,00004003822,VALG450SM,
a3502609-4e20-5ba5-a9a4-e8d1056ca4df,Ketorolac 0.5% Ophth Soln,61314012605,KETO.5ES,
a350c8cd-d8f9-52eb-b7f3-e872e5935a35,Rotigotine 6 mg/24hr (Neupro),,,
a3511114-e51c-53af-a69f-2e2b9e4928cd,,,,"Medication/afb30de3-7ae4-5844-8e45-1418379ed60a, Medication/0c6f3d0b-105f-5445-ac7b-c22d16cac8d8"
a35216dc-8d07-54c2-9bb9-2a5fe1922c1e,isosorbide dinitrate,00904215461,ISOS20,
a3538739-9442-5177-b94b-90d0016d0447,travoprost ,,,
a3539d43-b880-59c5-bb0a-03b7fd6679ad,INV-Omeprazole,68084012801,OMEP20INV,
a3540ffe-1001-582c-9032-a7246a8934f2,,,,"Medication/7a684490-629d-5a38-9246-98bfdcc2e259, Medication/6944dbd5-aac6-57e7-a9cd-310b143da7f5"
a35564dc-b8bf-5b25-9d7d-b265d8f22077,Bacitracin Ointment,45802006003,BACI28O,
a355bef9-84c1-502b-9fa5-2339c35b26e0,sodium bicarbonate,00409662502,NABC50I,
a3580449-6654-51a0-90e5-889807dfe141,fluorometholone,11980021105,FMLSUSP,
a358f3ce-2dbb-5c45-801f-e77224450a2c,,,,"Medication/20992bb6-070b-5c59-aa3d-d4923affe46f, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
a35d5c6b-ebb4-5db8-b848-e237f103861d,sevelamer CARBONATE,00115130927,RENV800,
a35d6658-d18e-5022-b3d0-e1559064c549,,,,"Medication/1064218b-a9b0-5f61-9d35-7db9580933a0, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
a35d9dd5-0837-5b53-9e86-f7a851f84c3c,Mesalamine DR,00149075215,MESA400,
a35e121b-c097-5b4c-a28a-22b8cc42d7ab,Enoxapa,00075062160,ENOX60I,
a35e5d48-f06e-5c89-9c63-7941fda0b62e,Thiamine,63323001302,THIA200IND,
a36656d2-0227-5abc-8981-a7afb88768a8,NS,,ESMOB100,
a368ff4e-d629-5049-b157-2a60ac33315f,Phosphorus,64980010401,PHOS250,
a36ebc6c-9454-5256-b845-a77d5dab41ef,HYDROmorphone (Dilaudid),,HYDR2,
a371535a-4b7e-524c-bd8a-368efcbc56de,,,,"Medication/16e0765e-0a95-5c1c-a456-43ffa871fc97, Medication/2f6f2684-c6be-5b86-bb25-8be788734aca"
a37330fd-5ed4-563a-bd08-a0f213def592,,,,"Medication/ebf977c0-4f25-55c6-b665-2f5b4045b128, Medication/339b6e52-136b-5c09-b1d8-f597994572ee"
a3754cb8-9a6b-5258-af5c-b46c032da23a,Estrogens Conjugated,,,
a37886e9-9f82-5cd9-bab4-a69a89964b8f,,,,"Medication/36f9770d-200d-56ce-ad0c-8dce1cfb9bfe, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
a37b273c-c149-5643-af6f-2a2eaaaefc14,diclofenac sodium (Solaraze),,,
a37b49c3-1282-50ae-bc37-9ee303c45175,dorzolamide-timolol 22.3/6.8mg/ml,,,
a37b9700-054b-5069-9dab-04200933b6d7,,,,"Medication/e1c52546-3193-5d0f-85e8-172e8b60ec84, Medication/125f93a3-138f-5d43-b877-a261f5bec939"
a37cc5f8-6611-55fd-823a-87689ba82d4a,Terlipressin,,TERLIND,
a385b17b-70e3-5c18-89fb-39bbabacf153,Citrucel Sugar Free,,,
a387dca0-c4b5-5f14-a559-0daa63c5f6b4,glatiramer,00088115330,GLAT20I,
a389c9c0-1402-5af7-a5ed-fddae0c32cfa,stavudine,00378504191,D4T20,
a3950d83-811c-586f-a996-80a39a7f85e2,zz,00536406801,NIACPKIT,
a3963179-a108-56d2-b5a2-8461dde9e155,leflunomide 10mg TAB,60505250201,LEFL10,
a3987b1d-1933-513b-8816-c0308511894a,Budesonide-formoterol (Symbicort),,,
a398cf78-0001-5564-8bf2-eb6de6950423,Prefera-OB One,,,
a39ba8d3-12c0-5710-9b6a-20fc536c9c64,RifAMPin,00068051030,RIFA150,
a39f0e2b-c42a-5155-a097-0899d9bc057b,linagliptin-metformin,,,
a39fe6de-cbc9-588a-83b2-8df4521e7051,Nystatin Oral Suspension,66689003750,NYST5L,
a3a1214c-7d34-510d-93df-17a9ddf10395,benzoyl peroxide,59366274201,BENZ2.5G,
a3a2bd87-9222-5b2d-84af-12ed65fef338,Butalbital-Acetaminophen-Caff,00143178701,,
a3a4c367-f2dd-505d-9b1c-a4af7b6c5d07,Sacubitril-Valsartan,00078065920,ENTR24/26,
a3a5798f-2c4e-592f-b02e-22f2a40e4603,5% Dextrose,,MORPD5W,
a3a5e0e3-0bd2-54d5-8132-b641ed85fa17,semaglutide,,,
a3acb2e6-74c5-5fc4-8cdc-ef7c3fb1ba46,Vancomycin,,,
a3af0279-d7b0-50eb-9689-c57416b9989f,Hepar,63323054011,HEP10I,
a3b1b80d-46ae-5de4-80b1-8bffd62bc58d,,,,"Medication/fe9569b0-c1cc-53d8-94b8-4c1f58eaad07, Medication/dfa3e629-cca3-5e3b-849e-81f5c920b991"
a3b572a0-cb9f-5790-9f3e-7095ff88facd,Everolimus,,ever10,
a3b7ab64-8b35-57c7-ab19-f7f52f2971e0,,,,"Medication/d00dc5cf-a11a-537d-bdfa-683e7ba841f9, Medication/4e2c5a3c-e27c-5d1f-801a-768139744ec3"
a3b94b4f-fd9c-5c09-99f4-2960f06b191b,Methotr,51079067005,MTX25,
a3bab5eb-2f74-5b3b-b815-e7fc0c2fb278,Vivelle,00078034445,ESTR0.05T,
a3bbd693-cc0c-5ab6-9818-7158e5667427,Multivitamins,00904549261,MVITH,
a3bd4bf2-04cd-5db8-82e5-de2d529c7efc,,,,"Medication/1a3d6d83-479d-5ae9-8a8d-211a4cdacf1a, Medication/4e2c5a3c-e27c-5d1f-801a-768139744ec3"
a3be8715-b08b-5c27-9839-dba7afbd8ef3,,,,"Medication/6148074a-6a4d-50d9-bd85-3d5453741072, Medication/a779e687-59e9-598e-804d-bc2be1dfab3f"
a3c0d381-33d5-5802-8f5a-0a740d3e41b8,Influenza Vaccine Quadrivalent,19515089241,INFL0.5LF,
a3c13576-5648-5d3f-93fd-8f866231a285,Psyllium Powder,37000002304,METAMOR,
a3c23f37-b45a-58d4-a9a5-7587940f65fc,Dronabinol,49884086902,DRON10,
a3c392b3-0e28-5824-af8f-3ca91af63ac3,Tegretol XR,00078051105,,
a3c4300f-d2f7-5de2-9f0d-021ac87e2c1e,Ampicillin Sodium,44567010310,AMP2I,
a3c54d59-9d07-5c06-ace6-4bbde0d3dc9a,Acetaminophen w/Codeine,00406048462,T3,
a3c90f64-3450-5512-9015-e925f9a6d30c,anakINRA,66658023428,ANAK100I,
a3c9108e-a254-5916-ad01-906c18d42086,Mesalamine Enema,00032192482,MESA4R,
a3c9beda-6600-5cdb-879f-b2c786421aa1,cholestyramine-sucrose,49884046565,CHOL4G,
a3cb0533-de35-5298-9a49-09add60447c0,Atropine Sulfate,00409491134,ATRO1I,
a3cea23f-0a0b-5268-bd0c-0a86f6d50ad3,dabrafenib 75mg,,,
a3ced44e-e64f-5332-94bd-be0be433097d,,,,"Medication/66824a36-aab1-5999-89c8-6ebf4cc59535, Medication/26c537d0-c82c-5832-a87c-6c9cbf29fb05"
a3d0acf7-ce5a-5fd5-86bc-dedd59b51416,Ibuprofen,00904585461,,
a3d18124-754e-5882-aa5e-c70240f7d794,pirfenidone,,,
a3d36b2f-927e-5a4a-898d-b340c0931b6a,,,,"Medication/c3a5525e-964f-5cce-a007-2cbcec9f6bd8, Medication/d323a54d-4316-55d9-8acc-8776e241d481"
a3d85ada-c5be-5f6f-85f2-f297aa8ddb61,Methylene ,17478050410,MBLU10I,
a3dc9e94-d599-5e0a-92bc-29a316192f20,OxyCODONE (Immediate Release),,OXYC5,
a3dff80a-7bd0-5921-833d-75704e6f992c,dextrose,00409490234,DEX50SY,
a3e22848-144b-5229-ab84-25d68b9aa263,Synthroid,00074662411,LEVO100,
a3e26617-ae52-521b-b5f8-98d0b852bdd7,Morphine,60977001701,DURA100I,
a3e7ed61-0eea-5642-bbcb-32e3e264cdc3,,,,"Medication/f0313aca-0bc2-53c2-a854-9233fb2f171b, Medication/d323a54d-4316-55d9-8acc-8776e241d481, Medication/01b66871-51b4-5b97-b03a-67249b132d08"
a3e88007-90a5-593c-8b8f-b47369dbb828,,,,"Medication/4e27c608-d68e-5bd1-814d-ee84244c4c31, Medication/764efbac-6403-5905-bd18-8f1ca2702bc0"
a3e9e14b-cdf6-59c9-8848-ea0ecca86a8b,,,,"Medication/5f49be79-9836-54db-ac23-30b7ff4b2f31, Medication/b276be36-b4f6-5e4d-ba56-f52b13fdfae7"
a3ed65b2-48f1-53ef-963b-d0515fe7210a,zafirlukast,68084005921,ZAFI20,
a3f44501-31cb-5fa2-b5c5-d7c9b9c69685,Methadone,00406577162,METD10,
a3f8b4ad-b07c-5afc-8b22-c579dfd0f146,Lescol XL,,,
a3f96da3-78d2-5abe-8963-e16cc38fba6a,Glutose 15,,,
a3f9e5de-8a11-5802-9740-9a96d27b2b86,Lidocaine,00409490334,LIDO100S,
a3fa605a-b58d-5667-ae09-5415d6db73ec,GenTeal,,,
a3fb3c4f-c04b-5699-ac21-d1d4674056e4,Citracal + D Maximum,16500053504,CALCITVITD,
a3fcebf8-e1c0-56ba-a384-2362bfd12db2,Artificial Tears GEL 1%,00023455430,THER1O,
a3fd4106-662e-5d0c-904d-aae419c34e4c,INV-CycloPHOSPHAMIDE,10019095616,CYCL1000INV,
a3fe1a9f-1501-571e-93ad-3a90206c2700,Abatacept,00003218713,ABAT250I,
a3feec1d-8d3b-554b-a9df-89085c5acc4b,,,,"Medication/96ebc0d1-8877-563d-9784-66b60a628a02, Medication/7c46a14c-af29-58d1-9e4d-6a064c39d856"
a4003183-5e2f-511c-99c7-5f8cbbb16f41,tretin,00555080802,TRET10C,
a402b78e-5be3-51b2-8e1c-77a540434019,Linezolid,00009514004,LINE600I,
a404a866-fefb-5f06-b141-cf883f173ebb,,,,"Medication/192af155-745c-5314-9855-6da0b07e9285, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
a4076fae-4fd1-5530-a3dc-d99ba4ab8b4e,,,,"Medication/e7ddac72-a1cc-5ebf-9f34-a0ac41b4302e, Medication/e0c84750-ce7e-5d5c-88f6-e950bed057b2, Medication/bde890b1-6308-57be-b5c1-1a22e5ecd7a5, Medication/f6a05213-fe51-59e7-bd79-eca159ff7404"
a40848b7-f216-56d2-a77c-0eeca457a4a1,acetaminophen,00143178701,FIOC,
a4092cec-ca39-53a7-806e-0b1d39eea337,Valproic Acid,68094019361,VAL250L,
a40ac722-d56d-55ce-9f78-dd19d7b0a773,Enoxaparin ,63323056884,ENOX100I,
a40c216b-9124-5685-8dd7-38dacf7e6722,Metha,00054355663,METH10L,
a40ecd9e-7be3-5b3a-b8c4-9358fed03f35,DiphenhydrAMINE,,,
a413217a-7157-5edb-b4f8-bd95a3e7ded4,,,,"Medication/64bab1d8-d25c-5e16-991b-9ba218451008, Medication/7c46a14c-af29-58d1-9e4d-6a064c39d856"
a419abbb-dda2-5e5b-9028-71d632c903b2,,,,"Medication/39b372ea-f5ea-5f32-a481-cb3b3bb06d58, Medication/f1e4286b-56e1-53b5-9e65-e09511772f61"
a41acd2a-c719-5560-b23b-687c4e6519ea,Nephrocaps,68084006501,NEPH1,
a41d4359-3a1c-589f-9851-db16eaf9fd84,Tetanus-DiphTox-Acellular Pertuss (Tdap),58160084211,BOOSTRIXVLF,
a42909ea-cdd7-56f5-a3db-c0df29e06974,LORAZEPAM,,,
a42a9bf5-e1ea-5dd0-b278-d9eb354d291d,0.9% Sodium Chl (Yellow CADD),,CADDNS2502,
a42ad0a9-a47f-5912-aea0-9e809f331add,Divalproex (DELayed Release),,,
a42bb197-e65c-59fd-bc2b-9c1458179901,MetroNIDAZOLE,68084096601,METR500,
a42bc765-9411-57d6-8e14-0401efcb6539,Ifosfamide,63323014210,IFEX1I,
a4308fe6-d2a0-5e6d-87a9-5f509642cfd9,Vancomycin Enema,63323022138,VANCPR,
a434336b-0ccf-5049-9d73-fba6ab45c6ac,MEMAntine,,,
a43668b6-68f1-5ed3-a7fd-989cc197f9cc,Amiodarone,00245014701,AMID200,
a4372677-b8ac-5375-8705-8c155f52b514,fluocinonide,51672126403,LIDX60O,
a438159a-5846-5cbc-bcdc-d4a327d38741,,,,"Medication/4e2f99ff-6e9c-5860-8cca-6db158ec79c2, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
a439cc04-3955-57d0-9aa4-2038938853a9,travoprost,54868596800,TRAV004OS,
a439cc1b-05a1-5b20-8fb6-3b57f42ae9d0,,,,"Medication/1bd16631-73df-56d5-8239-a776c50b267b, Medication/2f6f2684-c6be-5b86-bb25-8be788734aca, Medication/0ce5bba7-0241-5f63-a60d-37d66becb8a1"
a43c608d-bf12-52d6-933f-0b59ade83e5e,DOXOrubicin,55390023210,DOXO50I,
a43e224f-26ae-5962-90d3-00186aa5bb11,Apri (0.15mg/0.03mg),,,
a442140f-996a-5453-9be4-8144871b9d53,NS,,FLUCBASE,
a446490f-1dfc-573c-bdaf-ebefa59829fb,Sular,,,
a446b77e-db1a-5d90-92b3-311036108464,Multivitamins W/minerals Chewable,00904549213,MVITH,
a448b59c-e5de-580b-9a88-d6d9381c5974,LamoTR,00173075400,LAMO25XR,
a44b39d5-dfa5-5f57-80c9-b61506ee0cb4,Theophylline ER (Uniphyl),68462038001,THEO400TR,
a44f14a1-014d-5d19-9cb5-801766632b2a,,,,"Medication/40833521-c912-547c-8d25-1167b4899bd2, Medication/b4b1f7e1-a240-5f6a-bb1f-aaff407f85d1"
a4509f18-3fa9-53e4-8f1c-190aa9f5422d,OLANZapine,00517095501,OLAN10I,
a454cab9-3abd-51c4-a196-07277ef2ec52,Refresh Tears,,,
a4592579-8dff-5a95-90f4-4b0cead980a4,INV-Alisertib,,ALIS10INV,
a45f7594-055c-526f-bb47-99a6999045f8,Oxaliplatin,61703036318,OXAL50I,
a4618fd1-eff1-5f0e-a3ea-acf8806fee45,cilo,51079042420,CILOS100,
a463ee51-0e6b-5b43-bb0b-04b90beb9e6d,Econazole 1% Cream,,,
a4669b46-6f7f-5601-8d08-5a19afa4f609,LACOSamide Oral Solution,00131541070,LACO50L,
a46a8cf3-9094-5f32-9999-8508727a05a9,Levothyroxine Sodium,00074929690,LEVO112,
a46f59bd-ab09-5c70-8904-9ec44fc86764,Ruxolitinib ,,RUXO5INV,
a47307c9-f7ee-5d75-9848-4f4363b9b5e6,,,,"Medication/a5d6c7dd-8a07-564c-9735-cade28e91b09, Medication/2f6f2684-c6be-5b86-bb25-8be788734aca"
a473b0d8-631e-5e07-ad6f-3ebb0b661776,,,,"Medication/6d23bf32-663b-5641-bd38-5663096cb407, Medication/b87c187a-887c-5aeb-834d-5be87eb27a24"
a473e22a-c3ef-5dac-ad75-4819e3c52686,Prenatal Complete,,,
a4752ddb-af39-537c-bb88-de58cc2b5ae4,Betadine,,,
a4786416-9ff8-5b92-9b80-8e7f4ea2e3c2,Isosorbid,00228263111,ISMO10,
a47bf353-9de2-5a2d-a518-e0757b693da9,Aspirin 325 mg,00904404073,ASPI325INDP,
a47d155f-cc78-56c3-a846-5b42127c3683,,,,"Medication/834290ee-f31a-5c53-b3a6-91849bc23354, Medication/b0a47f7e-f1b6-52de-adb1-adb48f14b9a5"
a4801056-b4c7-5e91-9950-9c64e14ef251,Rifaximin,65649030303,RIFA550,
a4808f50-8006-568d-80a1-d461f7deae38,,,,"Medication/fe9569b0-c1cc-53d8-94b8-4c1f58eaad07, Medication/2670718e-e63c-5efb-85fd-e0ea797587a7, Medication/5cc9113a-0c8b-5cb8-a21a-2a24389aaf57"
a481a40f-d22a-5152-9077-6218dbb1f9b0,levOCARNitine,54391005009,LCARN250,
a481b453-ad6f-5892-bdf7-eee8a6230c1c,fentaNYL,00378911916,FENT12P,
a4826dad-5939-591c-9927-6403f7c4db2f,Multivitamins W/minerals Liquid,00005434462,MVITH15L,
a4836217-c5be-5191-aa95-d9c36bfa029e,,,,"Medication/7ef04544-09c6-56d8-8da9-e7c0d3e64c07, Medication/d8c5f7b1-06b9-5804-a54c-f831f11bb86a, Medication/c58efc74-ff58-5138-93e3-aa674ddb3977, Medication/ded03e7d-dcee-5880-a743-e834f14073b7"
a4841c2c-ce9d-5029-ad56-9a3d9d9f96e4,Acetaminophen,00182845389,APAP500,
a485cbbd-522e-5e07-b601-e13b3b18dd4e,Domperidone ,,,
a48e2830-a3b8-54b0-8408-bca4426d9767,OxyCODONE (Immediate Rel 5mg TAB,,OXYC5,
a4924730-5dfe-5262-a98e-ddb9f01bc0b4,Methylnaltrexone,65649055102,METH12I,
a497f274-7cae-5bba-8219-2c02e6cac3c5,Acetaminophen,,,
a49918d2-578c-59f1-807d-e50dd77947a4,TraM,51079099120,TRAM50,
a49b81e9-ee58-539e-826d-dd9ee46a1e9d,Aspirin,00904201559,ASAB325,
a49dfd8c-dcf0-5b89-8357-1411f91dcfea,Amphetamine Salt Combo,54092038701,ADDE20XR,
a49fdcad-31d7-56e5-9c9e-1b25b825e5d1,Mycophenolate Mofetil Suspension,00054016625,MYCO500SM,
a4abed99-c226-5d23-b9a7-90cf23223ac6,bactrim,00472128416,BACT20L,
a4affbfe-d089-5aab-be16-5a37a78b1494,,,,"Medication/4cca16a1-8b14-5a0f-807d-bbe17420e006, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
a4b16e07-4fa9-521f-8318-6f9f5cd4f90c,CARVedilol,51079077120,CARV3125,
a4b24652-5eb4-58b7-a085-a63a3fc08bdc,BuPROPion,00173017755,BUPR75,
a4b426dd-d62a-5f83-8d6b-bc68071f365c,Olanzapine,00002445485,OLAN10ODT,
a4b6b08b-bc13-50df-8e41-24194b7c0f5f,netarsudil opth soln,,,
a4b6d79d-ab67-52f3-bb4f-3fade661cab3,,,,"Medication/3c882322-400e-57df-903f-63ce2f4fd937, Medication/e0c84750-ce7e-5d5c-88f6-e950bed057b2"
a4b85cb4-1fb0-54c3-a471-f2fa7c36cf6b,,,,"Medication/e51e12a0-b7e9-5650-b1a9-9ef80bc5692c, Medication/aa4a0fd5-c30d-5fff-a422-fedfcf1a8358"
a4b8f235-fa0f-5d2a-b346-2a3a5cd7fd9e,artificial Tears,11980002515,ARTTS,
a4bd1d26-68aa-5d46-ac50-c1f316ca282d,,,,"Medication/cc85d6a3-eddf-55d8-9a2a-ca53a07a5820, Medication/1be8bc9e-745e-5c76-9034-5d59affb6ac2"
a4c1a3fe-523d-5ea2-8ad5-632cd4a80736,ruxolitinib,50881000560,RUXO5CT,
a4c3405f-8de5-5ad3-8eb3-89a6eabacc39,Phenytoin Sodium Extended,00071000724,PHEN50,
a4c55d03-c251-55cd-9090-eefda45e4a8b,insulin aspart,00169750111,NOVO100P,
a4c6c61b-3ddc-5d85-a5dd-7aed342ecdd4,Mesalamine,00093688871,MESA4R,
a4c84bc0-b085-527f-9d91-36b5725f6ce9,,,,"Medication/318afe6f-509a-521b-9f39-18e5ca5347c2, Medication/7fe6bc80-732d-5dd8-a4ee-ac03336d7575"
a4c9a827-96a9-5f6a-a0f2-91043b14dc7c,"Pancrelipase 16,000",,,
a4cb1259-c254-532c-bd5f-2b42a41fef68,Polyethylene Glycol 400 (Bulk),,,
a4ce89c9-267e-50ba-a33e-12203b903b85,,,,"Medication/69fc5295-fb5c-5c10-ab23-439a9296a7ef, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
a4cf1f4e-32b6-5f82-bd0a-4fe6b3059db6,QUEtiapine Fumarate,00310027539,QUET25BN,
a4cf7f30-15e2-5343-a4c5-f6eb60278591,Poly-Iron 150 Forte,,,
a4d3f854-6f0c-5d64-ba14-e744e2feb377,liothyronine,60793011601,LIOT25,
a4d55193-5222-54c1-97a3-e7b64bd28724,Uceris (Budesonide) ER,,,
